           1  -2.3935013698159732E-009
           2   2.6945884258214700E-009
           3  -3.0087734265923971E-009
           4   3.3418825997600308E-009
           5  -3.7002609660510432E-009
           6   4.0909540460586559E-009
           7  -4.5220851836374863E-009
           8   5.0031288476584592E-009
           9  -5.5454645725959325E-009
          10   6.1628569206100175E-009
          11  -6.8723434263410816E-009
          12   7.6951339828756293E-009
          13  -8.6581549018822018E-009
          14   9.7958526032050286E-009
          15  -1.1151862088533234E-008
          16   1.2812157740322247E-008
          17  -1.4316515382566109E-008
          18   2.4632990246295800E-008
          19   7.7187435461968809E-008
          20   1.0855211610492637E-006
          21   9.5158446626776476E-006
          22   7.0946344008639169E-005
          23   4.3503879636366198E-004
          24   2.2030510310821882E-003
          25   9.1849935899424827E-003
          26   3.1395248497551091E-002
          27   8.7553180467148273E-002
          28  0.19938558614983848     
          29  0.37561066800341425     
          30  0.59827165543158201     
          31  0.82131636033662048     
          32  0.97423215852446698     
          33  0.97335150269552406     
          34  0.77790651565343316     
          35  0.48143185713284886     
          36  0.23636566752823659     
          37   9.5825262825305110E-002
          38   3.2614066864805814E-002
          39   9.3049030194047692E-003
          40   2.2107446656444950E-003
          41   4.3551148470207288E-004
          42   7.0863172770775011E-005
          43   9.5875194811224640E-006
          44   1.0299245356224204E-006
          45   1.2114901103234428E-007
          46  -1.0622362829367361E-008
          47   1.4305410727742949E-008
          48  -1.0668995812333574E-008
          49   8.2822888933287971E-009
          50  -6.4052989292972519E-009
          51   4.9244972974304028E-009
          52  -3.7386449746846144E-009
          53   2.7754413673532079E-009
          54  -1.9818273912472582E-009
          55   1.3182839087119232E-009
          56  -7.5497710620857089E-010
          57   2.6901453654557056E-010
          58   1.5740113700925447E-010
          59  -5.3838138794169313E-010
          60   8.8527882501275647E-010
          61  -1.2074689048674192E-009
          62   1.5128400765499699E-009
          63  -1.8082705929995885E-009
          64   2.0999075143567842E-009
