           1  -1.5318607718718415E-005
           2   1.5545584697712455E-005
           3  -1.5906545964207830E-005
           4   1.6279348444730993E-005
           5  -1.6824622584871139E-005
           6   1.7375781260711339E-005
           7  -1.8150496415896769E-005
           8   1.8930825268783297E-005
           9  -2.0005727810363317E-005
          10   2.1094844757607468E-005
          11  -2.2581758329994773E-005
          12   2.4107161309510953E-005
          13  -2.6187785986397117E-005
          14   2.8361540792821299E-005
          15  -3.1344635271252930E-005
          16   3.4539652864397610E-005
          17  -3.8983585423942643E-005
          18   4.3930035438533301E-005
          19  -5.0714534115373894E-005
          20   6.1238743934293588E-005
          21  -5.4238658907632278E-005
          22   1.9999297239991790E-004
          23   5.2498627647410573E-004
          24   3.0237836369685031E-003
          25   1.0737916793111488E-002
          26   3.2052728604037503E-002
          27   7.7248600673789025E-002
          28  0.14496912710117926     
          29  0.24912724095432739     
          30  0.35017198908077440     
          31  0.49779790693482073     
          32  0.60655063657677732     
          33  0.76333923850560370     
          34  0.86573031447591053     
          35  0.97680311261301478     
          36  0.86497923156413359     
          37  0.20549497229748662     
          38   4.3892608676627407E-002
          39   1.2912592829652368E-002
          40   2.8294163733285920E-003
          41   7.1640739003037287E-004
          42   9.0244208181373492E-005
          43   1.8437817645973148E-005
          44   1.2675379240919582E-005
          45  -1.5156833840453784E-005
          46   1.8275016656336372E-005
          47  -1.8916707353462431E-005
          48   1.9353308278515524E-005
          49  -1.8948735729668387E-005
          50   1.8688816316188936E-005
          51  -1.8070481426482184E-005
          52   1.7652234046502559E-005
          53  -1.7075042010920115E-005
          54   1.6676248880961515E-005
          55  -1.6214343343977294E-005
          56   1.5894371722535725E-005
          57  -1.5564637960717326E-005
          58   1.5342218388680793E-005
          59  -1.5144917203258523E-005
          60   1.5025871848127848E-005
          61  -1.4959055564598939E-005
          62   1.4947088499621657E-005
          63  -1.5012238086693132E-005
          64   1.5113747827978954E-005
