           1   1.5379455242739450E-004
           2  -1.5638169821422256E-004
           3   1.5245729095263692E-004
           4  -1.5852029079497100E-004
           5   1.5418747487614120E-004
           6  -1.6381841644456883E-004
           7   1.5913873836043618E-004
           8  -1.7271818577449681E-004
           9   1.6775152547946325E-004
          10  -1.8600406307147873E-004
          11   1.8084363329075954E-004
          12  -2.0496099959412862E-004
          13   1.9979599898975925E-004
          14  -2.3166870114402593E-004
          15   2.2691929219146711E-004
          16  -2.6956460997237894E-004
          17   2.6622405163018295E-004
          18  -3.2449172561429857E-004
          19   3.2611427359890738E-004
          20  -4.0001049109842312E-004
          21   4.6688825180573403E-004
          22  -2.5895121212523458E-004
          23   1.7417028244187329E-003
          24   4.0754475587510136E-003
          25   1.3374072692094502E-002
          26   3.3394559751684295E-002
          27   5.7690303689906741E-002
          28  0.11288850801518868     
          29  0.13721676725109683     
          30  0.24403443066672281     
          31  0.22780419011858971     
          32  0.43047011717614136     
          33  0.33463513432238290     
          34  0.55589684532593064     
          35  0.57331243262107501     
          36  0.58140103272192767     
          37  0.77153855279667449     
          38  0.73098875252469353     
          39  0.84385663451722948     
          40   5.1411630151563227E-002
          41   1.3261141376863335E-003
          42   7.9583965580018695E-004
          43   1.0253798090016331E-003
          44  -3.5729214871810575E-004
          45   7.0062261753066650E-004
          46  -3.8849959137351255E-004
          47   5.0639952839588416E-004
          48  -3.3561525617630932E-004
          49   3.8630134215851124E-004
          50  -2.8511370755244841E-004
          51   3.0907088079370397E-004
          52  -2.4578632143100948E-004
          53   2.5733314810588563E-004
          54  -2.1643178217198563E-004
          55   2.2158202710198169E-004
          56  -1.9483689758430540E-004
          57   1.9642126302255627E-004
          58  -1.7919646713581298E-004
          59   1.7865937180128874E-004
          60  -1.6822910730752527E-004
          61   1.6635148642850622E-004
          62  -1.6107992988040164E-004
          63   1.5830127733179974E-004
          64  -1.5722052595914734E-004
