           1   1.5716193630226470E-005
           2  -1.5157717226220090E-005
           3   1.4602726188190483E-005
           4  -1.4195040353711418E-005
           5   1.3750154364965938E-005
           6  -1.3455121331747862E-005
           7   1.3085141747754570E-005
           8  -1.2868623323397258E-005
           9   1.2537248143717033E-005
          10  -1.2361024953079024E-005
          11   1.2021261805968115E-005
          12  -1.1830516841292141E-005
          13   1.1407639163322529E-005
          14  -1.1106469449458429E-005
          15   1.0461904476247036E-005
          16  -9.8574064193852174E-006
          17   8.7028932596689107E-006
          18  -7.3357764933243978E-006
          19   5.2512679801280319E-006
          20   5.9248683607931187E-007
          21   1.4829408665761980E-005
          22   1.3540095889721693E-004
          23   6.4012369727530654E-004
          24   3.0849834926919436E-003
          25   1.0965476317002792E-002
          26   3.2362562157598959E-002
          27   7.4848548210619800E-002
          28  0.14151741884730340     
          29  0.23272821372677571     
          30  0.33763324951398022     
          31  0.45249718680596301     
          32  0.59080679557744142     
          33  0.68105047447750644     
          34  0.86343776887559509     
          35  0.87667303778912409     
          36   1.0440781354141246     
          37  0.30476525974013563     
          38   4.3364092636936656E-002
          39   1.5158625230980986E-002
          40   2.2571380201833143E-003
          41   1.2271884845651121E-003
          42  -2.2308486016959058E-004
          43   2.6807947590506417E-004
          44  -1.7899504847550957E-004
          45   1.4215784141141110E-004
          46  -1.1102049502195368E-004
          47   9.1344820453061906E-005
          48  -7.5046119198192738E-005
          49   6.3940890959464749E-005
          50  -5.4420663951504776E-005
          51   4.7602862860917261E-005
          52  -4.1625170027362851E-005
          53   3.7167591804086807E-005
          54  -3.3209112713407374E-005
          55   3.0151755794627427E-005
          56  -2.7424262709964263E-005
          57   2.5248083519452347E-005
          58  -2.3312871339216969E-005
          59   2.1718381755702385E-005
          60  -2.0316636237342087E-005
          61   1.9121540733479256E-005
          62  -1.8093051566523286E-005
          63   1.7181119912339847E-005
          64  -1.6422452569868032E-005
