           1   1.0154474462483698E-006
           2  -1.0254585410281374E-006
           3   1.0402246171875624E-006
           4  -1.0602435352733046E-006
           5   1.0856495494427792E-006
           6  -1.1172772589345818E-006
           7   1.1554032274523803E-006
           8  -1.2013121866304974E-006
           9   1.2555208885639150E-006
          10  -1.3199638570425551E-006
          11   1.3955786992215645E-006
          12  -1.4853045073125794E-006
          13   1.5908452694083185E-006
          14  -1.7168009350941987E-006
          15   1.8663416150356784E-006
          16  -2.0469823723622401E-006
          17   2.2656722920807553E-006
          18  -2.5233242750239889E-006
          19   2.9950098819432219E-006
          20  -1.9386430410475276E-006
          21   1.5484709752878654E-005
          22   7.8994062935299262E-005
          23   5.0080850969524981E-004
          24   2.4219903932998343E-003
          25   9.7617046526526693E-003
          26   3.1818656639781159E-002
          27   8.3283295414758499E-002
          28  0.17722575916656660     
          29  0.31400203534874016     
          30  0.48529795082056759     
          31  0.66872533976724335     
          32  0.84655259424476814     
          33  0.96928204671897766     
          34  0.96748074554456465     
          35  0.68456075898777102     
          36  0.30752392871047995     
          37  0.11135652659622140     
          38   3.6058125925578971E-002
          39   1.0197375226839916E-002
          40   2.4593476775472702E-003
          41   4.9808443487026999E-004
          42   8.1803304060883421E-005
          43   1.3676225392729855E-005
          44  -7.0646726489742101E-007
          45   2.1278649655355601E-006
          46  -1.8909643411213154E-006
          47   1.7941128277053512E-006
          48  -1.6856854625937273E-006
          49   1.5857633189173160E-006
          50  -1.4942668940007518E-006
          51   1.4131348831686808E-006
          52  -1.3410467720948194E-006
          53   1.2783389622615638E-006
          54  -1.2235439903812624E-006
          55   1.1765901788796488E-006
          56  -1.1362891216310510E-006
          57   1.1024907634511658E-006
          58  -1.0743421595609001E-006
          59   1.0517064887514235E-006
          60  -1.0340372183656712E-006
          61   1.0212330348354030E-006
          62  -1.0130178730943828E-006
          63   1.0093310691122714E-006
          64  -1.0101457359161289E-006
