           1   6.2973208454508668E-005
           2  -6.2250342880644594E-005
           3   6.1798554662249595E-005
           4  -6.1778237175620456E-005
           5   6.1825229244858799E-005
           6  -6.2496550918365065E-005
           7   6.3054083341312851E-005
           8  -6.4459611727809481E-005
           9   6.5580368164660805E-005
          10  -6.7822608607555115E-005
          11   6.9609296132868367E-005
          12  -7.2867517890010802E-005
          13   7.5491542924146666E-005
          14  -8.0053354071401485E-005
          15   8.3788485623471901E-005
          16  -9.0104150985288633E-005
          17   9.5386719863477948E-005
          18  -1.0413002529012119E-004
          19   1.1195157478603977E-004
          20  -1.2129158530658388E-004
          21   1.5478833268038844E-004
          22  -1.7819110628673150E-005
          23   8.6222087154151942E-004
          24   3.0266993600900015E-003
          25   1.1258141945114783E-002
          26   3.2836094649994887E-002
          27   7.1692481929601717E-002
          28  0.14090919550167935     
          29  0.21350013601741435     
          30  0.33514162351950627     
          31  0.40326398279996228     
          32  0.58993522851995650     
          33  0.60346250790436229     
          34  0.85962152965368921     
          35  0.79692744597796705     
          36   1.0963051119879279     
          37  0.48263390534427336     
          38   4.7281289913480441E-002
          39   1.7039286048946174E-002
          40   1.8758445451254435E-003
          41   1.7228968615157880E-003
          42  -5.2597539643496778E-004
          43   5.4456640724794307E-004
          44  -3.8957370441832699E-004
          45   3.3009643588865811E-004
          46  -2.6382793079074326E-004
          47   2.2971035854409998E-004
          48  -1.9235679539871719E-004
          49   1.7179415041894308E-004
          50  -1.4879859134981808E-004
          51   1.3554608618390925E-004
          52  -1.2053401614845094E-004
          53   1.1156835590421551E-004
          54  -1.0136170526161829E-004
          55   9.5088612279510467E-005
          56  -8.7967190004207605E-005
          57   8.3486296111130671E-005
          58  -7.8459906223933340E-005
          59   7.5236034465759317E-005
          60  -7.1708900749914583E-005
          61   6.9412768346724805E-005
          62  -6.7016919962683814E-005
          63   6.5442996856283000E-005
          64  -6.3950872346394837E-005
