           1  -1.9139987231102512E-005
           2   1.9133535117836772E-005
           3  -1.9232126488797306E-005
           4   1.9403417657748908E-005
           5  -1.9704884722525289E-005
           6   2.0068536821496281E-005
           7  -2.0597585312298804E-005
           8   2.1185163039932627E-005
           9  -2.1987941872204868E-005
          10   2.2854107137075888E-005
          11  -2.4007552686749017E-005
          12   2.5241904168655448E-005
          13  -2.6871444693200951E-005
          14   2.8621066402007447E-005
          15  -3.0934840511030993E-005
          16   3.3449323305895596E-005
          17  -3.6807512235643647E-005
          18   4.0554025906799802E-005
          19  -4.5425240667396195E-005
          20   5.3352768867514429E-005
          21  -4.4104133970959187E-005
          22   1.7471564059584678E-004
          23   5.1531540097908210E-004
          24   2.8635832085008263E-003
          25   1.0532884816870317E-002
          26   3.1974960761368562E-002
          27   7.8711841226130563E-002
          28  0.15155262737983077     
          29  0.26191049066606409     
          30  0.37508084073017434     
          31  0.53309940219861129     
          32  0.64874556523323690     
          33  0.82553576204191137     
          34  0.89951555691164209     
          35   1.0208245240682499     
          36  0.65256452505148987     
          37  0.15705635517794100     
          38   4.3334665069073547E-002
          39   1.1524516318215860E-002
          40   3.0334096658374723E-003
          41   4.7823180177453492E-004
          42   2.1027663335275595E-004
          43  -7.1853486423893126E-005
          44   7.7420618773932321E-005
          45  -6.4317249175259162E-005
          46   5.6777873873849695E-005
          47  -4.9676043099528500E-005
          48   4.4578106777213657E-005
          49  -3.9883637529072730E-005
          50   3.6428206971110088E-005
          51  -3.3215781118835269E-005
          52   3.0808902102414497E-005
          53  -2.8555561229773650E-005
          54   2.6846691466103918E-005
          55  -2.5243528021043452E-005
          56   2.4020799854947606E-005
          57  -2.2879590285511936E-005
          58   2.2011648189207325E-005
          59  -2.1215074247274042E-005
          60   2.0619359482952700E-005
          61  -2.0093937918041199E-005
          62   1.9719118326387190E-005
          63  -1.9420210575983995E-005
          64   1.9236399621738509E-005
