           1  -6.8640072267550322E-005
           2   6.5966916427133966E-005
           3  -7.2552897852472511E-005
           4   5.9389857363746564E-005
           5  -7.6520257810245868E-005
           6   5.4587913601497539E-005
           7  -8.1184230119767521E-005
           8   5.1188971548697035E-005
           9  -8.7063224128036297E-005
          10   4.8974066402305891E-005
          11  -9.4693170266567199E-005
          12   4.7864406827035331E-005
          13  -1.0473396109976523E-004
          14   4.7974856770713056E-005
          15  -1.1799818504479164E-004
          16   5.0273919365455609E-005
          17  -1.3299150310581870E-004
          18   6.8869738450750168E-005
          19  -9.8914536249807941E-005
          20   2.8650061899205154E-004
          21   5.1985881162079325E-004
          22   1.9752745917248371E-003
          23   4.3005242892234100E-003
          24   9.0011454120947094E-003
          25   1.6167714581703529E-002
          26   2.5446448638411459E-002
          27   3.8699059615397886E-002
          28   5.1168128158404914E-002
          29   7.0222639412229448E-002
          30   8.3320656020810527E-002
          31  0.10812601685391755     
          32  0.11940288648680875     
          33  0.15076851797292951     
          34  0.15807443734268245     
          35  0.19728082386472123     
          36  0.19938898675688282     
          37  0.24620732018516653     
          38  0.24598157417699149     
          39  0.29243870459520477     
          40  0.30395795897906008     
          41  0.33131210383134885     
          42  0.36376978892045841     
          43  0.38023598658510110     
          44  0.41958627920610025     
          45  0.42145558371482739     
          46  0.46688936025963690     
          47  0.46078160110206551     
          48  0.48345234272620552     
          49   5.8172820803651604E-002
          50  -1.3764661446746763E-003
          51   1.5592836655350210E-003
          52   9.9070220837815684E-005
          53   3.3138557824774327E-004
          54   1.8091021525287206E-004
          55   7.4328456354410855E-005
          56   1.5526579330202048E-004
          57  -8.2770163843202333E-006
          58   1.2616234638614180E-004
          59  -4.1061638894234885E-005
          60   1.0360478629012353E-004
          61  -5.5991382287838782E-005
          62   8.7028305117035283E-005
          63  -6.3765657698611024E-005
          64   7.4893575131511049E-005
